listing_id,room_type
33640885,entire home/apt
33641049,private room
33641209,entire home/apt
33642152,private room
33642266,entire home/apt
33643309,private room
33643819,private room
33644836,private room
33645723,private room
33650996,private room
33652038,private room
33652633,private room
33652661,private room
33652892,private room
33653706,entire home/apt
33653735,private room
33654019,entire home/apt
33654032,private room
33654480,entire home/apt
33655013,entire home/apt
33655084,private room
33655292,private room
33656821,private room
33658071,entire home/apt
33658646,private room
33659082,private room
33660190,entire home/apt
33660911,entire home/apt
33661139,private room
33661269,private room
33661568,entire home/apt
33663100,private room
33663595,private room
33663599,private room
33664163,shared room
33664484,entire home/apt
33666119,shared room
33666175,private room
33666359,entire home/apt
33666607,private room
33666721,shared room
33666887,private room
33667403,private room
33668282,private room
33673071,private room
33673436,entire home/apt
33674936,entire home/apt
33676336,entire home/apt
33678486,entire home/apt
33680825,entire home/apt
33682168,private room
33682555,entire home/apt
33682823,private room
33682910,entire home/apt
33683110,entire home/apt
33683615,entire home/apt
33683932,private room
33683971,entire home/apt
33684693,entire home/apt
33685563,entire home/apt
33686419,entire home/apt
33687439,private room
33688029,private room
33688884,private room
33689069,private room
33689108,entire home/apt
33689398,private room
33689647,private room
33689653,private room
33690902,entire home/apt
33691396,private room
33692033,entire home/apt
33694626,shared room
33694628,shared room
33694634,shared room
33695141,shared room
33699563,shared room
33701016,entire home/apt
33701468,entire home/apt
33708769,entire home/apt
33709053,entire home/apt
33709253,entire home/apt
33709466,entire home/apt
33709502,entire home/apt
33709503,entire home/apt
33709508,entire home/apt
33710554,entire home/apt
33710571,entire home/apt
33710612,entire home/apt
33711092,entire home/apt
33711101,private room
33711189,entire home/apt
33711384,entire home/apt
33711735,entire home/apt
33711895,entire home/apt
33712004,entire home/apt
33712646,entire home/apt
33713175,shared room
33713803,private room
33714297,private room
33714518,entire home/apt
33714755,private room
33715743,private room
33715755,private room
33715848,private room
33716043,private room
33716426,entire home/apt
33716700,entire home/apt
33717001,entire home/apt
33717575,entire home/apt
33717623,entire home/apt
33717639,entire home/apt
33717828,private room
33718254,private room
33718909,entire home/apt
33719279,private room
33719615,entire home/apt
33719823,entire home/apt
33720130,entire home/apt
33720225,private room
33726859,private room
33734068,entire home/apt
33734301,private room
33734483,entire home/apt
33735398,entire home/apt
33736401,entire home/apt
33738412,entire home/apt
33740728,private room
33740789,private room
33741107,private room
33741545,private room
33742429,private room
33742984,private room
33743424,entire home/apt
33743807,entire home/apt
33745270,entire home/apt
33745352,private room
33745548,private room
33745550,private room
33745608,entire home/apt
33746075,private room
33746153,private room
33746705,private room
33747879,shared room
33748535,private room
33749115,entire home/apt
33749547,private room
33749699,entire home/apt
33749769,shared room
33750981,entire home/apt
33751577,entire home/apt
33751903,private room
33752082,private room
33753198,private room
33760723,entire home/apt
33763207,private room
33766115,entire home/apt
33766179,entire home/apt
33767467,private room
33769887,entire home/apt
33769930,private room
33771697,entire home/apt
33772674,entire home/apt
33772781,entire home/apt
33773521,private room
33774081,entire home/apt
33774162,shared room
33774285,private room
33775190,entire home/apt
33775845,entire home/apt
33775898,entire home/apt
33776235,entire home/apt
33776470,private room
33776553,entire home/apt
33776576,entire home/apt
33777889,private room
33778143,private room
33778352,private room
33779447,entire home/apt
33780071,entire home/apt
33780216,entire home/apt
33780377,entire home/apt
33781074,entire home/apt
33781532,entire home/apt
33782555,shared room
33782653,private room
33783445,private room
33784647,private room
33785223,private room
33785477,private room
33787433,entire home/apt
33787438,entire home/apt
33787778,entire home/apt
33788019,entire home/apt
33789647,private room
33791537,entire home/apt
33796136,entire home/apt
33798718,entire home/apt
33800016,private room
33800548,entire home/apt
33800823,entire home/apt
33800856,private room
33801117,private room
33801421,entire home/apt
33801781,entire home/apt
33802074,private room
33804180,entire home/apt
33804214,private room
33806317,shared room
33808226,entire home/apt
33808465,private room
33808634,shared room
33810134,shared room
33810572,shared room
33810599,entire home/apt
33812239,entire home/apt
33820675,private room
33822605,shared room
33823598,private room
33825679,entire home/apt
33826205,entire home/apt
33826775,entire home/apt
33827823,private room
33828501,entire home/apt
33828528,private room
33828807,private room
33829141,private room
33829538,entire home/apt
33829619,private room
33830012,entire home/apt
33830460,private room
33831113,entire home/apt
33831116,entire home/apt
33831120,entire home/apt
33831129,entire home/apt
33831236,private room
33832027,shared room
33832840,private room
33833257,private room
33833470,entire home/apt
33833596,entire home/apt
33833636,entire home/apt
33833725,private room
33833887,entire home/apt
33834873,private room
33835358,private room
33835470,private room
33836115,private room
33845173,private room
33845393,private room
33846501,private room
33850135,entire home/apt
33850661,private room
33851532,entire home/apt
33851889,private room
33852169,private room
33852557,private room
33852604,entire home/apt
33853158,entire home/apt
33853642,entire home/apt
33853876,private room
33853889,private room
33854066,private room
33854406,entire home/apt
33855726,private room
33855937,private room
33855990,private room
33856310,entire home/apt
33856727,private room
33856906,entire home/apt
33857172,private room
33866860,entire home/apt
33867882,private room
33870097,entire home/apt
33870501,private room
33871041,entire home/apt
33873570,private room
33874579,entire home/apt
33877113,private room
33877682,private room
33877798,entire home/apt
33877942,entire home/apt
33878676,entire home/apt
33880071,entire home/apt
33880238,private room
33880820,private room
33880913,entire home/apt
33881088,private room
33881136,private room
33881201,entire home/apt
33883497,entire home/apt
33884341,private room
33884349,private room
33885227,private room
33885308,private room
33892511,entire home/apt
33896459,entire home/apt
33897702,shared room
33897838,entire home/apt
33898321,private room
33898799,private room
33899066,entire home/apt
33899850,shared room
33900104,private room
33900546,entire home/apt
33900721,entire home/apt
33900911,entire home/apt
33901138,private room
33902284,private room
33902619,private room
33902876,private room
33903016,entire home/apt
33903300,entire home/apt
33903781,private room
33904680,private room
33905074,private room
33906887,shared room
33907325,private room
33907604,private room
33907635,entire home/apt
33907731,entire home/apt
33908256,entire home/apt
33908307,entire home/apt
33908446,private room
33909064,entire home/apt
33909151,private room
33909411,entire home/apt
33909508,private room
33909511,private room
33909539,entire home/apt
33909633,entire home/apt
33910078,entire home/apt
33910837,private room
33910920,private room
33911544,entire home/apt
33911691,private room
33912045,entire home/apt
33912291,private room
33913644,entire home/apt
33913682,private room
33913702,entire home/apt
33914381,private room
33914432,private room
33914554,entire home/apt
33915820,private room
33915843,shared room
33916529,entire home/apt
33917759,private room
33923209,private room
33925600,private room
33926057,shared room
33926074,private room
33927253,private room
33927923,entire home/apt
33928971,entire home/apt
33929577,shared room
33930406,private room
33931985,entire home/apt
33932433,private room
33932573,private room
33933477,entire home/apt
33933527,private room
33934534,shared room
33935442,private room
33937444,private room
33937844,entire home/apt
33937907,private room
33938000,private room
33940543,private room
33941416,private room
